2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearRemodAdd,SalePrice
720.0,3,2,127.67164479488797,2,11.132787746794452,28.973268620578512,2,45.12205669071391,1,17619.5,113.0,18.35755975068582,3.755002032520848,0,3,1990.375,1965,375000
1051.0,3,1,66.81596893002704,0,13.145671841698793,27.060287409469723,2,32.03123475609393,0,7930.0,61.0,14.798648586948742,4.071827805163969,3,4,1026.0,2005,156000
445.0,2,1,52.09319421309855,1,28.439496841489277,30.521882720586994,3,26.419689627245813,1,9405.0,50.0,23.53720459187964,5.678881991426671,5,1,698.0,2008,118000
252.0,2,2,85.89560422776509,2,31.235951361278698,30.498488261387344,0,39.153543900903784,0,17619.5,62.0,6.0,4.202225205599542,0,3,1533.0,1975,280000
848.0,2,1,58.960005305364334,3,21.59671366320611,32.385928957783726,0,37.17526059088221,1,12358.0,36.0,17.378147196982766,5.769902858041296,2,1,720.0,1998,128500
628.0,2,4,7.314535325971577,6,37.45047886253831,29.39525971910575,0,37.296112397943034,0,4282.0,59.0,9.591663046625438,5.409328312454222,0,3,1391.0,2004,196000
1039.0,2,4,16.160982216593474,1,17.399458557720788,20.57841639744503,0,32.83291031876401,0,9717.0,68.0,17.0,3.9757526921981197,2,1,1078.0,1996,142125
795.0,2,1,112.23448935348529,0,18.86964671305944,27.89395244320056,1,36.0,0,6853.0,43.0,11.661903789690601,3.356794671726646,0,2,1267.0,2002,220000
688.0,4,1,81.98096906138429,3,30.588190673710898,22.81427650817049,2,37.97367509209505,1,9750.0,75.0,15.588457268119896,4.5223941071493154,2,4,1442.0,1958,157900
940.0,4,0,7.314535325971577,1,32.11515714357834,18.569078035098144,3,44.31703961232068,1,8525.0,55.0,13.228756555322953,5.632083297762229,2,1,940.0,2005,130000
826.0,3,1,90.50066369045273,1,38.80260543131789,32.03785648682589,2,38.7556447501522,0,9541.0,79.0,16.3707055437449,5.038791974655744,0,3,1502.0,2009,233170
914.0,3,1,114.65520751693448,3,21.3929811698581,27.5484205516861,2,37.30951621235526,1,11900.0,80.0,19.672315572906,4.071827805163969,0,4,1392.0,1957,166000
788.0,4,1,92.63217202598187,1,40.624672024386896,27.060287409469723,3,42.04759208325728,1,10778.0,72.0,10.723805294763608,4.772383679578261,0,5,1768.0,1968,136500
1357.0,4,0,98.24990706793199,3,30.256283798703944,25.63907964457777,0,39.774363602702685,1,17619.5,95.0,24.919871588754223,5.667355608353174,0,1,1624.0,1964,190000
1152.0,2,4,72.33073217486923,6,23.934158321360126,22.81427650817049,2,30.95157508108432,1,12772.0,35.0,25.53673824120849,4.6119005622482225,3,4,958.0,1998,151500
984.0,2,0,95.5818974375423,3,13.248295780210153,31.053478370564402,2,29.899832775452108,1,7200.0,60.0,10.246950765959598,3.9244755276640784,0,1,894.0,1972,123000
793.0,2,1,103.52968905217931,0,21.108068922537534,25.989557292039606,1,34.9857113690718,1,4500.0,80.0,20.615528128088304,5.769902858041296,0,4,1224.0,1999,165000
590.0,3,0,130.481153458025,0,22.62241064473589,36.111110757407,1,48.29078587059855,2,12474.0,96.0,16.492422502470642,5.221901326669968,0,6,1682.0,2008,426000
576.0,2,1,9.844711881977467,0,35.83103229666361,26.783991683259885,1,35.62302626111375,0,3182.0,43.0,4.0,3.114959002323608,0,2,1256.0,2005,192000
888.0,3,2,22.41430371998573,0,40.31055372960094,33.48392125359123,1,42.14261501141095,0,15306.0,93.0,10.0,4.667918115902395,0,2,1732.0,2007,283463
728.0,3,1,97.7957305759053,1,28.93456282452307,25.63907964457777,1,38.157568056677825,0,8461.0,65.0,15.874507866387544,3.3124486593833944,0,4,728.0,2006,163990
504.0,3,4,85.89560422776509,2,36.47853683348099,29.615434066332387,1,34.55430508634199,1,8910.0,79.0,6.48074069840786,4.000545758361262,2,4,655.0,1959,159500
748.0,2,1,84.90671332852051,6,21.722613503446702,20.57841639744503,0,31.74901573277509,0,8923.0,66.0,14.352700094407323,3.001257356877481,1,1,1008.0,2006,134500
272.0,2,0,7.314535325971577,0,37.25260994242296,26.783991683259885,1,39.433488306260706,0,3182.0,43.0,4.0,3.114959002323608,0,3,1373.0,2006,192500
892.0,4,4,50.40351290014962,1,29.241541593763298,18.021327742464035,0,42.23742416388575,1,13132.0,96.0,11.045361017187261,3.8707623747257145,0,1,747.0,1957,138887
941.0,3,1,36.57900415345499,1,27.390233130642144,22.077639005434932,0,33.28663395418648,0,7449.0,57.0,22.978250586152114,4.160399654759579,1,3,637.0,1967,139400
640.0,3,1,63.50799328901955,3,22.19144427937196,25.931577736277863,1,37.33630940518894,0,9735.0,73.0,12.041594578792296,3.8429166933533505,0,1,384.0,2007,167500
734.0,2,1,62.415061277124714,5,26.463671376138365,28.542933303223126,0,41.400483088968905,1,10421.0,80.0,6.48074069840786,4.425305214639313,0,3,980.0,1988,196500
1276.0,3,3,67.67488001849827,4,12.449756720076527,22.57220457420234,2,29.698484809834994,1,8339.0,51.0,24.55605831561735,5.23034221034267,1,1,1489.0,1959,106500
625.0,3,1,113.55255424318594,1,28.93456282452307,28.233895325893492,3,36.138621999185304,3,5350.0,55.0,10.954451150103322,4.138895563841864,7,7,728.0,1966,76500
591.0,3,1,78.55650469884034,1,27.19441972500231,22.36198995397545,2,34.88552708502482,1,10762.0,75.0,10.583005244258363,3.480152551864461,2,4,626.0,1980,120000
920.0,3,1,72.05662183697375,0,24.67624829190077,22.745455527701544,0,31.464265445104548,1,8775.0,65.0,21.02379604162864,4.391021946582804,0,1,990.0,1994,126000
1320.0,4,0,89.94299242181401,1,34.44121192005857,33.04639860407772,1,49.51767361255979,0,13418.0,108.0,11.489125293076057,3.625966211291244,0,2,1117.0,2005,309000
795.0,1,0,88.33776005601956,0,15.356687703450808,26.503873590003586,1,29.120439557122072,0,4435.0,51.0,13.038404810405298,5.769902858041296,0,4,848.0,2003,140000
672.0,3,1,77.0730880769675,6,13.450302606077694,22.779899896855824,1,37.0,1,6629.0,54.0,14.247806848775006,4.844956368377691,2,4,672.0,1977,103600
551.0,2,1,10.705856384803223,0,35.34521415917881,32.72905167612935,1,34.899856733230294,0,7862.0,75.0,19.697715603592208,4.913238464604216,0,4,1218.0,2009,208300
748.0,3,1,137.10085642473547,1,26.500936384822765,32.64372471781703,1,50.547007824400445,1,11526.0,79.0,10.198039027185569,5.365214466619282,1,4,588.0,1994,191000
1218.0,1,1,114.58648414666794,0,17.08305657211095,29.88160677991882,1,35.31288716601915,0,3316.0,37.0,10.488088481701515,4.694936111404927,0,2,1247.0,2005,197000
1330.0,4,1,104.47840873202058,2,23.359731758823127,31.48361115238996,1,52.561868307738074,1,12227.0,65.0,20.591260281974,5.769902858041296,1,4,1330.0,1995,272000
709.0,2,2,142.80947468618714,0,13.400196826351062,28.181950518908224,2,40.64480286580315,0,5587.0,64.0,13.638181696985855,4.181504624618073,0,2,1600.0,2008,392500
224.0,3,1,89.94299242181401,6,34.71377996690362,29.785183701009768,2,42.941821107167776,1,11751.0,105.0,21.908902300206645,5.115528971831487,2,4,1844.0,1977,190000
858.0,3,4,56.974454849082285,0,29.638118072864234,33.004322380920414,2,44.395945760846224,0,9675.0,75.0,13.341664064126334,4.071827805163969,0,3,1113.0,2005,253000
793.0,3,1,50.289646586417355,1,32.69033729514974,27.681994666762684,1,42.42640687119285,1,8123.0,60.0,4.0,4.373486976159252,0,4,982.0,2000,179000
887.0,3,1,93.491931355248,0,19.992365762178984,30.451627261401196,1,44.14748010928823,0,9938.0,80.0,15.684387141358123,4.772383679578261,0,3,1050.0,1994,236000
1128.0,1,0,33.75048634330215,5,27.407929265921332,27.601953066948354,3,25.099800796022265,1,1571.5,25.0,25.53673824120849,3.3124486593833944,2,5,630.0,1972,75500
766.0,3,4,106.36007854371545,0,26.20056397641,29.39525971910575,2,38.65229618017538,0,12803.0,88.0,9.9498743710662,3.755002032520848,0,3,1494.0,2002,221000
840.0,3,1,73.69185142094435,1,26.722880324860792,28.181950518908224,3,31.11269837220809,1,5925.0,50.0,25.53673824120849,3.4405270557411285,2,7,600.0,2004,37900
900.0,3,1,106.57586996574537,0,21.315836089421175,28.84758541588008,0,35.6931365951495,0,8814.0,68.0,8.94427190999916,4.868168045527983,0,3,1274.0,2007,203000
884.0,3,0,87.44718415679561,6,21.341596988270744,24.857214097044178,2,38.98717737923585,1,9600.0,80.0,12.806248474865697,4.913238464604216,2,4,1156.0,1972,153000
727.0,3,1,112.86002230518176,1,27.79293857996621,29.346032737566357,2,35.84689665786984,1,8197.0,71.0,12.165525060596439,4.281531311031949,0,4,660.0,1977,143500
702.0,3,1,65.75691390516317,1,29.810070367504885,25.727289631387755,1,38.84584919911006,0,7875.0,63.0,14.696938456699069,4.56801946346782,0,3,783.0,2003,180000
793.0,3,1,67.86484283295012,1,29.965085767072352,29.88160677991882,2,43.98863489584554,1,12384.0,66.0,15.264337522473747,5.0288331866181615,1,3,793.0,1976,197900
550.0,3,0,98.55197291265723,0,31.3226983989731,19.978286895302357,3,28.5657137141714,1,11841.0,81.0,10.198039027185569,3.625966211291244,0,4,816.0,1990,118500
1015.0,2,1,99.82943730008019,6,21.160293793765252,30.001554883126737,2,34.64101615137755,0,10083.0,67.0,16.1245154965971,3.8979380236555183,0,3,1176.0,2003,184900
628.0,4,1,27.774216590918765,1,32.12903652564871,29.833447211403495,0,38.34057902536163,1,8172.0,60.0,10.392304845413264,4.391021946582804,2,5,941.0,1972,135000
596.0,3,2,84.57550549744727,6,23.516453916543625,29.346032737566357,1,40.69397989875161,1,17619.5,113.0,10.583005244258363,4.355678754201009,0,4,1080.0,1960,215000
676.0,2,1,68.52716501254558,1,29.575210616120547,20.57841639744503,0,28.142494558940577,0,9022.0,52.0,15.231546211727817,4.116976752165871,3,1,768.0,2006,109500
994.0,3,1,91.13542092722273,1,40.624672024386896,35.583671109990554,1,41.15823125451335,0,12030.0,93.0,15.937377450509228,5.769902858041296,0,2,1694.0,2007,318000
596.0,3,2,130.1002562141019,0,25.306606293759025,34.55529928625769,1,42.42640687119285,0,14331.0,85.0,25.099800796022265,4.6119005622482225,0,2,1800.0,2002,312500
915.0,5,1,89.30303347931054,1,27.82753941323954,30.12086631995325,0,48.342527861087284,1,13600.0,85.0,4.242640687119285,4.262216214182815,0,1,662.0,1998,90000
678.0,3,4,40.07090249275208,3,30.737249859644262,23.288629401019595,0,42.96510211788167,1,10496.0,78.0,17.88854381999832,4.181504624618073,2,4,1040.0,1953,143000
1063.0,3,2,72.96785958019382,0,22.995480513465647,30.498488261387344,0,32.03123475609393,1,10970.0,50.0,18.439088914585774,4.202225205599542,2,4,940.0,1978,147000
524.0,3,1,67.38932169946293,1,31.206953407005326,26.16248039366896,0,30.066592756745816,1,7162.0,80.0,6.4031242374328485,5.673132905463275,1,1,876.0,1966,109900
858.0,3,1,107.36480767633329,2,16.423585256465394,28.233895325893492,2,33.555923471125034,1,17400.0,80.0,17.435595774162696,3.8979380236555183,0,1,1126.0,1977,160000
1332.0,4,0,109.78104762177506,0,15.480441874043228,36.591718849003215,1,49.678969393496885,0,12099.0,99.0,19.697715603592208,5.380104707173157,0,2,1136.0,2004,354000
518.0,1,2,107.50786607556341,2,35.1648677275967,29.63976342645334,0,31.432467291003423,1,17619.5,75.0,16.15549442140351,5.18751265909374,0,4,938.0,1969,180000
1332.0,3,0,112.99873855745933,1,7.560412373525926,22.36198995397545,2,32.43454948045371,1,8400.0,70.0,12.96148139681572,4.337588510768076,0,1,1052.0,1968,138500
524.0,2,1,83.40993066856984,1,26.20056397641,34.83093240157801,3,33.1058907144937,1,9600.0,60.0,21.047565179849187,2.1364303202229884,0,4,572.0,2005,79000
1120.0,3,1,117.65429288509559,1,34.73839520795985,28.233895325893492,0,33.77869150810907,1,13072.0,63.0,13.416407864998739,5.2716535824505,0,4,1141.0,2005,142500
778.0,4,1,46.439056880264495,3,24.467661908591932,28.233895325893492,2,42.30839160261236,1,10400.0,80.0,16.97056274847714,5.018788176464503,0,4,732.0,1972,165150
848.0,3,4,86.95905462249208,0,20.976663940590665,32.385928957783726,1,43.034869582700026,0,9066.0,73.0,17.88854381999832,4.956619010568427,0,2,1004.0,2000,230000
977.0,2,0,71.59834387700845,0,6.884241257361039,22.36198995397545,3,27.459060435491963,1,6780.0,60.0,10.954451150103322,4.458591057105233,3,4,520.0,1982,84500
720.0,4,1,58.33745166739521,1,27.15858685492908,28.973268620578512,0,36.66060555964672,1,4571.0,34.0,10.677078252031311,2.9397034907449187,0,1,624.0,2007,98000
857.0,3,2,105.63881094375367,0,33.394634346765145,30.498488261387344,2,46.97871858618538,1,17619.5,60.0,16.941074346097416,3.5554284749760274,0,3,1947.0,1989,180000
1051.0,5,1,75.66072978924487,1,31.65186303375472,24.734029588632065,1,48.55924216871593,1,17619.5,75.0,17.435595774162696,3.8707623747257145,3,4,907.0,1997,240000
1417.5,4,1,79.1623367409911,0,24.509592658585298,35.82985872667707,1,52.10566188045211,0,8963.0,58.0,17.0,5.7016017184907435,5,2,1142.0,1996,299800
800.0,2,0,86.22367928965451,0,28.556183479305783,28.233895325893492,2,36.932370625238775,0,7052.0,43.0,15.491933384829668,3.755002032520848,0,3,1364.0,2005,185850
567.0,3,1,102.86972668916725,1,35.88958356570514,25.989557292039606,1,35.397740040855716,1,7875.0,63.0,6.164414002968976,3.167716913667571,0,3,1237.0,1996,176000
1259.0,3,1,78.6432276150815,2,28.102023666006023,29.346032737566357,0,36.4417343165772,1,9790.0,60.0,21.236760581595302,3.399445335856626,0,4,1328.0,1963,143000
1092.0,3,1,130.7980423725541,1,32.6362285224832,22.291344179272,2,37.70941526992961,1,12342.0,60.0,8.12403840463596,3.480152551864461,0,1,978.0,1978,139900
800.0,3,1,68.2437949525263,6,20.383482574162482,28.28571348805087,0,44.56455991031439,1,13600.0,85.0,13.2664991614216,3.9244755276640784,2,3,768.0,1990,205000
886.0,2,1,86.46923207802814,1,32.2811052168663,18.569078035098144,0,30.854497241083024,3,8854.0,100.0,8.717797887081348,4.868168045527983,2,4,952.0,1992,121000
252.0,3,4,126.64047994195532,0,23.494160657477448,28.644963033041382,2,40.74309757492672,0,10182.0,85.0,20.493901531919196,4.116976752165871,0,2,1660.0,2006,290000
844.0,1,1,147.74215565675524,0,20.328285088566222,36.93534143485622,1,47.265209192385896,2,17423.0,63.0,25.53673824120849,4.319207044853214,0,0,1990.375,2009,501837
933.0,2,4,61.41123554630657,3,22.19144427937196,17.058225215928093,0,28.106938645110393,1,6292.0,52.0,9.9498743710662,5.279743133050294,0,4,768.0,1994,91000
848.0,3,0,9.844711881977467,0,36.79570398065604,25.815102735539142,1,36.60601043544625,0,8899.0,73.0,25.53673824120849,3.5554284749760274,0,3,1340.0,2007,181134
728.0,3,4,125.34416319190626,2,22.810082627567038,28.1298782301408,2,40.124805295477756,0,10603.0,50.0,5.291502622129181,4.458591057105233,1,4,1610.0,2001,205000
1259.0,4,1,72.33073217486923,0,27.65387630574682,31.053478370564402,2,51.18593556827891,1,17619.5,51.0,1.0,3.3124486593833944,0,1,1361.0,1977,190000
702.0,2,0,7.314535325971577,0,35.83103229666361,27.00532734649144,1,35.32704346531139,0,3010.0,43.0,4.0,5.2716535824505,0,3,1248.0,2006,167240
533.0,3,4,99.75457222138483,0,11.132787746794452,22.36198995397545,0,30.199337741083,0,6768.0,65.0,7.280109889280518,3.399445335856626,3,4,912.0,1996,142000
940.0,3,2,99.45476439281973,0,13.145671841698793,27.920297198681226,1,40.47221268969612,1,9042.0,59.0,16.911534525287763,3.8143666290011233,0,4,943.0,1998,192000
678.0,3,0,122.66037707311878,6,11.756285001933257,36.93534143485622,1,40.27406113120453,1,17619.5,30.0,12.206555615733702,3.480152551864461,6,5,1249.0,1975,168000
884.0,3,1,95.35107709050126,2,12.560291927968134,18.021327742464035,0,48.16637831516918,0,7259.0,61.0,17.663521732655695,4.138895563841864,3,4,1028.0,2002,259500
1134.0,3,1,78.90304454961712,3,26.20056397641,27.494749764732166,0,33.823069050575526,1,7875.0,75.0,11.661903789690601,3.114959002323608,2,1,1144.0,1961,139950
672.0,3,1,38.21449552682801,3,26.923905522086127,22.113443106805818,0,38.98717737923585,1,4500.0,55.0,22.360679774997898,4.582833566723073,0,1,793.0,2000,159434
868.0,3,1,40.07090249275208,3,32.59555614304991,27.920297198681226,2,38.93584466786357,1,10004.0,100.0,13.416407864998739,4.242568166101798,2,4,1516.0,1964,167000
732.0,2,4,84.74120900029955,1,38.76113185435559,32.707747958989664,0,38.704004960727254,0,8990.0,73.0,16.76305461424021,3.6596397813157457,0,3,1498.0,2006,204900
1157.0,3,1,88.74074312343814,2,13.093941413947421,30.12086631995325,1,44.28317965096906,0,12209.0,71.0,18.439088914585774,5.632083297762229,0,4,804.0,2002,215000
728.0,3,1,73.42086803815546,1,28.93456282452307,27.060287409469723,1,38.157568056677825,0,11103.0,85.0,17.88854381999832,3.8707623747257145,0,3,728.0,2006,155835
1196.0,3,4,64.98009011447908,1,33.35537829416844,24.391045321510827,0,49.02040391510457,1,17619.5,79.0,15.652475842498529,5.18751265909374,1,3,1032.0,1969,244400
252.0,3,2,130.1002562141019,1,27.122682160003276,33.40117723275305,1,44.090815370097204,2,12378.0,90.0,14.832396974191326,5.525983951184656,0,0,1896.0,2004,360000
1274.0,2,1,113.41425715035476,1,37.373723251336955,27.972887967095048,2,36.98648401781386,0,6955.0,48.0,9.695359714832659,3.724103951348719,0,3,1368.0,2006,202500
908.0,3,1,84.07719126646141,0,18.17246114075412,30.777656146760513,2,42.30839160261236,0,9179.0,68.0,12.569805089976535,4.747141706939327,0,3,873.0,1999,193000
1237.0,3,0,133.62897120757836,0,13.500150338049156,36.3339983893049,1,52.08646657242167,2,14948.0,67.0,16.3707055437449,4.425305214639313,0,0,1452.0,2008,446261
551.0,3,1,42.63653588069947,1,28.803811078374718,23.188047381951918,1,35.651086939951774,1,17619.5,113.0,11.224972160321824,3.724103951348719,0,1,720.0,1971,135000
741.0,3,0,106.86317267939495,0,31.779246320130557,31.144694080534894,2,43.266615305567875,1,10400.0,80.0,10.099504938362077,3.8429166933533505,0,3,1845.0,1988,241500
900.0,3,4,99.45476439281973,0,16.04021372153406,30.521882720586994,1,45.71651780264984,0,5062.0,79.0,15.874507866387544,4.024807833554388,0,3,1190.0,1984,207500
914.0,3,4,90.02278999145926,0,11.635185559384796,29.785183701009768,2,42.37924020083418,1,9531.0,65.0,14.491376746189438,3.755002032520848,0,4,794.0,1998,211000
785.0,3,0,41.87684263982788,1,36.63765308717414,26.950218833591617,1,36.08323710533743,0,8993.0,73.0,8.717797887081348,3.2180821585371326,0,3,1302.0,2007,176485
1218.0,4,1,119.0019611297577,2,37.938173126288476,29.688342423557128,1,50.23942674832188,0,9600.0,80.0,16.852299546352718,5.096814688707593,0,2,1990.375,1981,278000
534.0,2,1,54.18679339024201,2,23.041482973408172,24.04161381362967,1,37.067505985701274,1,5400.0,90.0,14.491376746189438,4.319207044853214,2,5,840.0,2004,105000
862.0,2,1,78.46972290855808,0,16.684500651238757,27.972887967095048,2,40.32369030731191,0,2268.0,36.0,10.295630140987,3.4405270557411285,0,3,764.0,2004,173000
299.0,2,1,46.55855155411177,0,29.048236190475446,20.57841639744503,0,32.155870381627054,1,10134.0,60.0,7.0710678118654755,3.8429166933533505,2,1,735.0,1973,109000
605.0,1,2,126.51121881248494,0,19.992365762178984,30.777656146760513,2,38.961519477556315,2,12677.0,62.0,21.72556098240043,5.2716535824505,0,2,1518.0,2004,274000
592.0,4,1,43.636924919398005,5,30.317044721984264,20.57841639744503,0,42.638011210655684,1,7758.0,98.0,24.49489742783178,3.625966211291244,6,3,1040.0,1993,169500
504.0,3,1,85.97769522629227,1,40.28125221534322,31.007735778115627,2,40.755367744629666,0,12137.0,48.0,21.02379604162864,3.692333664094162,0,3,1649.0,1998,224900
895.0,3,4,52.20465152585837,3,32.10126853369912,26.839552106240394,0,44.62062303464621,1,11275.0,76.0,21.908902300206645,5.7016017184907435,1,4,854.0,1959,220000
650.0,3,1,83.32629222766388,2,6.384998287737346,23.58702325449913,0,38.49675310984031,1,9000.0,50.0,18.734993995195193,4.138895563841864,5,3,650.0,1988,143000
1067.0,2,2,121.93414167225232,0,26.61225851620774,30.215863137352983,2,41.737273509418415,0,6563.0,70.0,13.92838827718412,3.480152551864461,0,2,1742.0,1985,275000
564.0,3,1,50.744178343584394,1,28.237749610545578,22.077639005434932,2,35.35533905932738,3,8248.0,45.0,21.02379604162864,3.9244755276640784,1,1,686.0,2000,116000
896.0,3,1,104.76925301837346,1,30.317044721984264,29.346032737566357,0,34.292856398964496,1,6240.0,52.0,14.7648230602334,4.977714761080103,2,4,816.0,1991,114500
988.0,3,4,96.50176426362688,0,13.34982949580092,28.797107566180298,1,43.76071297408213,0,10041.0,80.0,18.439088914585774,5.350132137286602,0,2,908.0,1992,220000
403.0,2,1,61.81396095475274,5,25.81762169331749,20.57841639744503,0,39.93745109543172,1,8400.0,60.0,8.660254037844387,3.8707623747257145,0,4,940.0,2000,140000
661.0,3,0,99.6796724492498,6,15.273392408412,25.252129406211544,2,40.755367744629666,0,9600.0,80.0,10.295630140987,3.480152551864461,2,4,992.0,1996,165500
1103.0,3,1,76.4571536340767,0,19.647942916070495,29.929663007162063,1,43.98863489584554,1,8004.0,75.0,10.488088481701515,5.350132137286602,0,2,832.0,2009,263435
1218.0,3,1,122.33060094773859,2,40.624672024386896,29.49338549669849,2,42.36744032862972,0,9742.0,75.0,16.76305461424021,5.416521582865572,0,2,1777.0,2002,230000
1081.0,4,1,46.439056880264495,0,30.78175228193283,26.89496078606549,1,43.9089968002003,0,8200.0,65.0,13.416407864998739,4.071827805163969,0,3,847.0,2004,219500
915.0,3,1,87.36594591441717,6,22.044989984283394,23.977362246466896,0,34.044089061098404,1,11553.0,89.0,13.711309200802088,4.694936111404927,0,1,1051.0,1968,158000
601.0,3,1,53.75017310359955,0,25.662018444531352,27.060287409469723,0,38.157568056677825,1,2280.0,25.0,4.0,4.116976752165871,0,4,855.0,1978,146000
817.0,3,1,56.974454849082285,6,23.868931107933662,26.811790932594068,2,44.204072210600685,0,15660.0,50.0,17.663521732655695,5.087343306830176,5,3,798.0,2006,311500
720.0,2,2,141.606862116585,0,22.763380653825095,36.737891420353215,2,45.033320996790806,0,11443.0,88.0,14.422205101855956,4.425305214639313,0,2,1868.0,2006,369900
858.0,2,0,123.05538542344554,2,13.98515466448446,32.49367759140526,1,52.561868307738074,0,15498.0,80.0,10.488088481701515,4.5223941071493154,2,2,1565.0,1976,287000
860.0,3,1,75.48304731123343,0,19.44287322815592,32.45063576065489,2,40.91454509095757,0,7500.0,69.0,21.587033144922902,4.844956368377691,0,3,814.0,2000,216000
523.0,3,4,42.130992300998756,6,29.480464450582456,21.933662087277625,3,31.20897306865447,1,10712.0,63.0,12.24744871391589,3.480152551864461,0,1,974.0,1992,93500
898.0,3,4,107.07833689020217,0,14.032375053563117,30.731363443326423,1,44.598206241955516,0,11367.0,90.0,14.491376746189438,4.319207044853214,0,2,1065.0,2002,255000
1017.0,3,1,16.38320283593621,6,24.758945487445104,32.771603329020735,2,45.79301256742124,0,11228.0,59.0,11.489125293076057,5.601859594814941,0,3,1080.0,1993,228000
956.0,3,1,83.32629222766388,1,37.981053709795574,28.644963033041382,0,37.97367509209505,1,11851.0,99.0,18.384776310850235,3.692333664094162,0,3,1424.0,1990,180500
1157.0,2,1,98.92875377764531,1,19.96399628607743,33.64858927773768,0,33.61547262794322,1,10800.0,60.0,10.0,3.399445335856626,2,1,1120.0,1973,120000
687.0,4,1,55.69841440241802,3,28.422767730639528,20.57841639744503,0,42.661458015403085,1,9120.0,60.0,9.695359714832659,4.890922788077449,2,3,1026.0,2009,184000
741.0,3,1,49.717946341212304,1,28.288391814935906,30.661749053300365,1,46.03259714593562,1,10448.0,70.0,18.24828759089466,4.935131911384795,2,4,689.0,1972,158000
1312.0,4,1,116.36510189606734,1,35.85447058723608,32.51516983330571,1,50.75431016179808,2,12438.0,82.0,21.587033144922902,4.890922788077449,0,2,1234.0,2006,361919
240.0,2,1,40.201512850117574,1,29.76332475949442,27.060287409469723,3,31.937438845342623,1,6342.0,54.0,15.033296378372908,4.391021946582804,3,1,780.0,1996,94000
679.0,4,1,63.50799328901955,1,34.1652689170353,34.83093240157801,0,42.118879377305376,1,9600.0,60.0,12.165525060596439,4.844956368377691,7,5,1095.0,2000,87000
739.0,1,2,57.92015467789157,6,20.897233696651842,20.966277472803508,3,30.066592756745816,3,10020.0,75.0,9.219544457292887,5.614042458657767,8,9,683.0,1972,61000
709.0,3,1,84.74120900029955,0,7.118322296591069,28.38897318126854,0,37.17526059088221,0,2651.0,113.0,14.7648230602334,4.116976752165871,0,3,673.0,2000,165000
1417.5,4,4,94.42432579049948,1,34.316208195406105,35.99896627230635,0,52.561868307738074,2,17619.5,90.0,16.852299546352718,5.769902858041296,5,6,1107.0,1993,475000
1032.0,5,4,141.84789015554358,1,33.038732159613794,19.140109705951307,0,47.01063709417264,3,9900.0,90.0,8.94427190999916,4.071827805163969,6,4,1008.0,1996,117500
766.0,3,1,77.5111959324163,1,30.16479077723112,25.131485781778025,1,39.64845520319802,1,10364.0,60.0,16.97056274847714,3.8707623747257145,0,4,806.0,1996,168000
956.0,2,2,126.57585959590413,0,23.133078974887503,34.03539254824187,0,42.708313008125245,0,17619.5,70.0,18.734993995195193,4.071827805163969,0,3,1643.0,2002,302000
467.0,3,1,95.42805546145831,6,19.44287322815592,22.917003357163356,0,32.49615361854384,1,8450.0,65.0,15.0,4.708210989839224,2,1,1056.0,1968,142000
272.0,4,1,62.21508910737203,6,22.38450961190251,25.69793063891087,0,34.942810419312295,1,9738.0,60.0,25.53673824120849,3.356794671726646,1,1,784.0,2002,104900
600.0,3,1,51.19624896687764,2,28.472910196921685,28.746511717582514,0,36.90528417449187,1,10197.0,80.0,22.15851980616034,3.114959002323608,0,4,1362.0,1961,163000
457.0,1,2,89.30303347931054,0,14.846907930719455,26.503873590003586,2,29.120439557122072,0,4426.0,62.0,12.12435565298214,5.769902858041296,0,4,848.0,2004,141000
804.0,3,1,8.628759273436598,0,38.0879269729909,29.32137793538605,2,37.86819245752297,0,8529.0,65.0,13.416407864998739,3.8429166933533505,0,3,1454.0,2001,189000
336.0,2,1,86.63269567695123,0,25.662018444531352,31.684637159908963,2,34.75629439396553,0,6762.0,64.0,10.392304845413264,4.202225205599542,0,3,1208.0,2007,195400
370.0,3,1,83.49351754116809,2,15.643292894606736,30.263212328643053,2,38.28837943815329,0,10800.0,60.0,17.320508075688775,3.167716913667571,3,1,796.0,1989,170000
689.0,2,2,132.62671194211575,0,27.99957121514293,33.04639860407772,1,44.57577817604534,0,14303.0,91.0,23.53720459187964,3.755002032520848,0,2,1986.0,1994,301500
1093.0,3,2,123.58084553593665,0,14.265210314213743,36.93534143485622,2,49.17316341257699,0,10542.0,96.0,25.514701644346147,5.380104707173157,0,3,1311.0,1994,341000
472.0,2,1,105.05959945482513,0,22.810082627567038,31.64011253701237,2,36.24913792078372,0,5063.0,34.0,12.884098726725126,4.355678754201009,0,3,1314.0,2008,207500
739.0,3,1,130.29079106823238,1,32.527594736361536,25.342116744069088,0,41.340053217188775,0,2522.0,25.0,7.0710678118654755,3.8707623747257145,0,3,970.0,2004,137500
546.0,3,1,60.49914282395293,1,27.99957121514293,28.644963033041382,3,34.899856733230294,1,1680.0,25.0,15.362291495737216,4.319207044853214,0,4,672.0,1971,91500
