2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearRemodAdd
797.0,2,1,41.74941805051054,6,24.90267470565036,18.021327742464035,0,29.58039891549808,1,6120.0,51.0,22.58317958127243,5.238722405987078,1,1,715.0,1993
728.0,2,1,29.21712110232088,2,32.363589430057715,27.060287409469723,2,30.95157508108432,1,4928.0,100.0,6.164414002968976,5.707213834685283,0,4,1078.0,1976
1031.0,2,1,14.315404484754092,6,30.422930143967527,31.39371202281585,3,29.393876913398135,1,8248.0,45.0,25.81181899828061,3.8707623747257145,4,7,864.0,1992
888.0,2,1,63.50799328901955,3,27.75827217799921,31.595503802533276,0,36.42801120017397,0,7388.0,75.0,19.131126469708992,3.8143666290011233,2,1,1063.0,2002
924.0,2,4,57.71081709331754,3,16.04021372153406,34.236616060744765,2,24.596747752497688,1,9098.0,58.0,6.928203230275509,4.694936111404927,1,5,528.0,2002
1178.0,2,1,52.20465152585837,1,37.362738148755625,27.359961492355893,0,37.08099243547832,1,11310.0,75.0,12.806248474865695,3.5554284749760274,0,4,1367.0,1954
1417.5,3,1,86.46923207802814,2,26.704491505183245,26.86727534430728,2,35.510561809129406,1,9120.0,76.0,12.16552506059644,5.583345212079413,2,4,1261.0,1958
880.0,3,1,82.65531440467072,2,18.430430833931823,29.34603273756636,0,29.393876913398135,1,9000.0,60.0,12.767145334803704,4.222575325652635,2,5,864.0,1971
370.0,4,1,147.74215565675524,2,13.500150338049156,30.12086631995325,0,41.569219381653056,1,9297.0,63.0,16.97056274847714,5.096814688707593,0,1,1728.0,1976
1015.0,2,1,81.303194648864,0,20.328285088566226,36.93534143485622,0,35.156791662493895,1,7407.0,90.0,8.18535277187245,5.409328312454222,1,4,912.0,1996
220.0,3,1,50.28964658641736,6,29.321512875583995,22.36198995397545,0,35.38361202590826,1,9600.0,80.0,10.488088481701515,4.640250421143799,0,4,1032.0,1969
903.0,3,1,97.6440490448588,0,20.65622621318378,30.521882720586994,0,45.066617356974994,0,9473.0,75.0,11.04536101718726,5.740336616413373,0,2,1128.0,2002
584.0,4,1,113.13734959177744,3,22.09396841484053,27.251493950322622,2,41.23105625617661,0,10552.0,70.0,15.231546211727816,3.8143666290011233,0,1,1398.0,1959
980.0,5,4,137.34675894116444,1,28.237749610545578,31.595503802533276,3,43.9089968002003,1,7082.0,60.0,15.362291495737216,4.809240236486843,3,1,686.0,1995
1104.0,2,0,116.77316560443712,2,16.610552649761576,26.447378613425748,2,37.26929030716845,1,10010.0,77.0,12.84523257866513,3.8143666290011233,0,1,1389.0,1975
912.0,1,1,48.212446625690895,6,26.704491505183245,29.615434066332387,2,29.34280150224242,1,12342.0,80.0,14.560219778561036,3.4405270557411285,0,5,861.0,1976
785.0,2,1,92.47532359811106,2,15.843524859466733,24.48521235440207,2,30.199337741083,1,12968.0,43.0,18.43908891458577,5.096814688707593,2,1,912.0,1962
766.0,2,1,46.55855155411177,6,23.671629488827453,23.053045236078244,1,30.59411708155671,1,5868.0,74.0,13.07669683062202,5.2716535824505,1,1,936.0,2000
173.5,3,0,117.92458823640982,0,27.176512244719785,36.29697891393093,1,41.38840417314975,2,9591.0,76.0,16.186414056238647,3.399445335856626,0,2,1713.0,2005
1259.0,4,1,72.33073217486923,0,27.65387630574682,31.0534783705644,2,51.18593556827891,1,17619.5,51.0,1.0,3.3124486593833944,0,1,1361.0,1977
504.0,2,1,75.92677418435126,1,24.425622991809657,22.36198995397545,0,31.416556144810016,1,1680.0,25.0,17.233687939614086,4.202225205599542,0,4,483.0,1972
1020.0,3,4,9.844711881977467,1,39.85631107034797,35.88634758857195,1,45.232731511594565,0,11844.0,80.0,21.54065922853801,4.667918115902395,0,2,2046.0,2008
843.0,1,0,86.46923207802814,0,16.271785928055646,26.503873590003582,2,29.120439557122072,0,4438.0,75.0,14.317821063276352,4.8331732920582615,0,4,848.0,2004
739.0,3,1,112.99873855745932,1,32.527594736361536,25.342116744069088,0,41.340053217188775,0,2522.0,25.0,7.071067811865476,3.8707623747257145,0,4,970.0,2006
876.0,3,0,51.19624896687764,1,28.203911227787003,25.931577736277863,1,39.496835316263,0,11911.0,113.0,16.97056274847714,3.8143666290011233,0,4,684.0,2005
878.0,3,1,79.93710251610132,0,25.662018444531352,27.761730480220724,2,44.94441010848846,0,9828.0,80.0,18.708286933869708,5.387479330886615,0,2,1128.0,1995
741.0,3,1,76.98528290354494,2,15.356687703450808,26.89496078606549,2,39.395431207184416,1,11475.0,85.0,16.0,5.723891570862009,2,4,713.0,1975
885.0,3,1,43.0133285979699,0,25.856302060738944,26.811790932594068,1,40.718546143004666,1,8000.0,80.0,8.94427190999916,4.694936111404927,0,4,773.0,1996
455.0,3,1,84.74120900029955,1,28.067936016383136,18.923086656188183,0,33.63034344160047,1,5720.0,52.0,25.53673824120849,5.0777940744055465,2,1,676.0,1958
761.0,3,0,131.74586963713995,0,17.842327715353385,31.72907809693478,1,39.11521443121589,0,14572.0,113.0,9.69535971483266,3.755002032520848,0,3,1530.0,2004
797.0,3,1,128.3135105288579,2,21.49520496291009,29.370659971188307,1,40.024992192379,0,16635.0,70.0,11.224972160321824,4.5223941071493154,1,4,1602.0,2000
679.0,4,1,63.50799328901955,1,34.1652689170353,34.83093240157801,0,42.118879377305376,1,9600.0,60.0,12.16552506059644,4.844956368377691,7,5,1095.0,2000
378.0,3,2,147.74215565675524,0,14.4477108689717,35.62169581300004,1,48.62098312457288,2,12919.0,100.0,25.53673824120849,4.44206912601807,0,0,1990.375,2010
797.0,2,1,66.91173650635638,1,30.27149152930755,21.715366454235312,0,28.513154858766505,0,5684.0,70.0,12.083045973594572,5.0288331866181615,3,4,813.0,2005
868.0,2,0,117.78948853075023,0,22.09396841484053,29.34603273756636,0,34.9857113690718,1,7018.0,64.0,16.583123951777,4.319207044853214,0,1,1086.0,1979
896.0,3,1,85.97769522629227,2,26.75960060297056,29.34603273756636,0,35.4682957019364,0,11040.0,80.0,12.0,3.114959002323608,1,4,1258.0,2004
1142.0,3,1,68.809818922497,1,35.78408430185248,21.751946648312884,0,35.04283093587046,0,8544.0,32.0,14.491376746189438,4.408292030912418,2,1,1228.0,2006
622.0,3,1,46.796985167636365,0,27.12268216000328,29.34603273756636,0,36.91882988394946,1,7740.0,60.0,25.53673824120849,3.8707623747257145,1,5,622.0,2002
1088.0,3,1,96.42531564327815,0,29.841171973343787,29.73681564242545,2,39.66106403010388,0,9808.0,67.0,10.488088481701515,4.5223941071493154,0,3,1573.0,2002
527.0,3,0,9.844711881977467,0,36.455717877799565,25.931577736277863,1,36.19392214170772,0,8767.0,65.0,7.071067811865476,5.0288331866181615,0,3,1310.0,2005
739.0,3,1,73.42086803815546,1,21.444183271918984,22.36198995397545,2,29.563490998188964,1,9858.0,62.0,22.494443758403985,5.769902858041296,2,1,864.0,1968
707.0,3,0,130.67134394325325,1,28.58938946918498,26.018483179614257,1,37.603191353926334,0,9056.0,74.0,15.033296378372908,3.724103951348719,0,2,707.0,2004
567.0,3,1,87.28466112836153,6,28.999602219706027,20.57841639744503,0,36.38681079732051,1,6000.0,50.0,20.85665361461421,4.5223941071493154,2,5,672.0,2005
530.0,3,1,78.6432276150815,1,25.38623571240805,22.36198995397545,0,33.331666624997915,3,7200.0,60.0,23.93741840717165,3.480152551864461,1,1,530.0,1996
940.0,4,0,7.314535325971577,1,32.11515714357834,18.569078035098144,3,44.31703961232068,1,8525.0,55.0,13.228756555322953,5.632083297762229,2,1,940.0,2005
720.0,3,3,41.10873495346826,4,31.20695340700533,36.46316662942282,3,33.04542328371661,3,5600.0,70.0,16.911534525287763,3.8429166933533514,0,5,1199.0,2007
457.0,4,1,111.88603810279017,1,28.72162975519084,24.979601517631757,0,41.689327171351664,1,12513.0,60.0,4.0,5.287776988129023,6,5,715.0,2007
1417.5,2,1,72.87705077869505,0,28.35570091702705,33.004322380920414,3,26.32489316217637,3,4118.0,113.0,17.320508075688775,3.114959002323608,6,5,693.0,2004
504.0,2,2,68.71568012372663,6,11.635185559384796,29.27198529189421,1,32.7414110874898,1,3675.0,35.0,8.94427190999916,3.480152551864461,0,4,547.0,2005
684.0,3,0,9.844711881977467,1,31.77924632013056,27.601953066948354,1,40.0,1,8773.0,57.0,12.16552506059644,3.8143666290011233,0,4,916.0,1997
1336.625,2,1,46.439056880264495,2,25.91415937725473,30.54525324088464,1,43.45112196480086,0,16492.0,110.625,11.832159566199232,4.945925297077688,2,4,1517.0,2002
854.0,3,1,90.02278999145926,0,14.803299815012329,29.83344721140349,2,41.352146256270665,0,8450.0,65.0,14.0,4.337588510768076,0,3,856.0,2003
600.0,3,1,94.65653786099516,5,32.60912227924167,27.060287409469723,0,36.945906403822335,1,2368.0,25.0,17.663521732655695,3.755002032520848,2,1,765.0,1970
720.0,2,2,76.7214973992996,0,30.317044721984264,29.27198529189421,1,32.7414110874898,1,3675.0,35.0,8.94427190999916,3.480152551864461,0,1,547.0,2005
432.0,2,0,86.30557800434997,2,12.777442000470796,25.815102735539146,1,27.712812921102035,1,7200.0,60.0,14.422205101855956,4.202225205599542,3,1,768.0,2003
684.0,2,1,64.39372352941437,0,23.715686808150384,22.36198995397545,0,29.393876913398135,0,7332.0,60.0,14.38749456993816,3.97575269219812,2,4,864.0,1959
739.0,1,1,51.42137617531131,3,12.884135397790445,20.81225293349444,0,20.92844953645635,3,8400.0,60.0,22.978250586152114,3.755002032520848,0,8,290.0,1965
408.0,2,1,68.52716501254558,1,32.83843003167907,22.07763900543493,0,32.37282811247729,1,6380.0,58.0,10.295630140987,4.5223941071493154,2,1,993.0,2003
876.0,4,0,45.597308875808935,0,40.624672024386896,33.56639112448129,1,52.56186830773808,2,16056.0,85.0,14.422205101855956,4.977714761080103,0,0,1990.375,2006
1208.0,3,1,71.87352576427159,5,33.158020824226696,29.148015354472435,0,52.56186830773808,1,10440.0,60.0,21.354156504062622,5.769902858041296,1,4,1510.0,2006
941.0,3,1,36.30215213298336,3,29.112888954122287,32.64372471781703,0,33.63034344160047,1,5925.0,50.0,20.85665361461421,4.5223941071493154,1,5,907.0,2000
644.0,3,1,65.07750308382124,1,36.12232150601909,27.41398220882197,0,35.58089374931439,0,7500.0,62.0,13.41640786499874,5.303680682341282,0,3,1257.0,2005
898.0,3,4,107.07833689020217,0,14.032375053563117,30.731363443326423,1,44.59820624195552,0,11367.0,90.0,14.491376746189438,4.319207044853214,0,2,1065.0,2002
1362.0,4,2,122.06638331590835,0,20.438460844116044,36.93534143485622,2,52.56186830773808,0,9965.0,77.0,18.43908891458577,5.303680682341282,0,2,1466.0,2007
1040.0,2,4,9.844711881977467,0,39.09100646989852,31.662385335719044,2,39.42080668885405,0,4590.0,34.0,10.392304845413264,4.537805041432114,0,2,1554.0,2006
1332.0,3,4,92.16113365019682,6,27.176512244719785,28.23389532589349,2,36.85105154537656,0,6371.0,44.0,11.31370849898476,3.724103951348719,0,3,1358.0,2010
966.0,4,2,140.397882223396,0,19.41331799200917,25.580050096609853,3,37.94733192202055,1,7711.0,42.0,18.303005217723125,3.114959002323608,4,5,1440.0,1977
797.0,3,1,39.808908579160175,1,29.385251040370864,31.39371202281585,2,39.408120990476064,0,8125.0,65.0,20.37154878746336,4.000545758361262,0,3,756.0,2006
793.0,3,1,50.28964658641736,1,32.69033729514974,27.681994666762684,1,42.42640687119285,1,8123.0,60.0,4.0,4.373486976159252,0,4,982.0,2000
1417.5,2,1,134.87528336668083,1,40.624672024386896,31.43870462343689,2,43.23193264243457,2,7820.0,68.0,19.026297590440446,4.202225205599542,0,0,1869.0,2007
656.0,3,1,121.93414167225232,6,29.257562543673803,32.64372471781703,0,33.88214869219483,1,7931.0,70.0,25.53673824120849,3.4405270557411285,0,1,1148.0,1959
576.0,3,1,30.618862666304175,3,15.843524859466733,23.977362246466896,0,33.34666400106613,1,2592.0,36.0,20.37154878746336,3.001257356877481,4,1,536.0,1976
1370.0,2,2,147.74215565675524,0,22.87986947655347,35.980229567767466,1,45.967379738244816,0,10437.0,91.0,25.53673824120849,4.024807833554388,2,2,1990.375,1995
672.0,3,1,68.43278822017265,3,17.36471260426537,27.81471935351978,0,36.66060555964672,1,10690.0,59.0,20.566963801203133,5.169929880374412,1,1,672.0,1997
912.0,4,0,102.35460981233092,1,31.7227285097438,30.498488261387344,3,42.708313008125245,1,9400.0,94.0,18.43908891458577,4.56801946346782,0,4,912.0,1971
1194.0,4,1,89.22284000920695,3,29.669495453588976,32.814080897258094,1,44.36214602563767,2,12003.0,92.0,9.16515138991168,4.56801946346782,0,2,774.0,2010
878.0,3,1,75.57192061546512,6,18.366431643264335,21.933662087277625,0,31.432467291003423,1,7200.0,60.0,19.131126469708992,4.640250421143799,1,1,876.0,1987
678.0,3,0,55.591274557356286,5,19.560441548161386,30.215863137352983,0,36.3318042491699,1,11777.0,96.0,9.848857801796104,4.458591057105233,2,1,1164.0,1966
408.0,3,1,64.88258769974789,2,21.971217828194163,23.18804738195192,2,33.166247903554,1,12493.0,57.0,15.937377450509228,4.582833566723073,0,5,1100.0,1960
954.0,3,2,125.40917586855647,0,12.615061897073591,29.468894871114763,0,47.53945729601885,0,14000.0,80.0,9.746794344808963,3.97575269219812,0,3,1306.0,1997
664.0,2,1,27.774216590918765,6,25.22659764985905,22.67636206937109,1,30.199337741083,1,7535.0,70.0,17.0,5.769902858041296,1,1,912.0,1985
728.0,3,1,97.94726709253844,0,10.597927553621052,29.63976342645334,1,40.98780306383839,0,17619.5,60.0,16.1245154965971,3.97575269219812,5,4,880.0,2007
1088.0,2,1,98.249907067932,5,13.599085297329436,22.291344179272,0,33.58571124749333,1,9000.0,75.0,15.811388300841896,4.902134434085525,0,1,936.0,1954
468.0,4,3,65.66011890750282,4,30.256283798703944,32.814080897258094,1,39.84971769034255,1,17120.0,80.0,8.94427190999916,4.3005246955931264,6,5,1059.0,1959
742.0,3,4,104.9870593518235,3,13.697028264423,21.382481352890085,0,32.07802986469088,1,7943.0,61.0,13.856406460551018,4.458591057105233,0,5,1029.0,1961
247.625,3,1,38.61680464525501,5,25.266649668546737,24.48521235440207,0,34.68429039204925,0,7015.0,106.0,12.68857754044952,3.724103951348719,6,1,709.0,2008
514.0,2,1,16.38320283593621,1,28.820204520698503,22.57220457420234,0,29.0,1,8400.0,60.0,11.916375287812984,5.667355608353174,6,5,721.0,1999
1259.0,3,1,78.6432276150815,2,28.102023666006023,29.34603273756636,0,36.4417343165772,1,9790.0,60.0,21.236760581595306,3.399445335856626,0,4,1328.0,1963
628.0,2,4,7.314535325971577,6,37.45047886253831,29.39525971910575,0,37.29611239794304,0,4282.0,59.0,9.591663046625438,5.409328312454222,0,3,1391.0,2004
1218.0,2,3,93.56984945863351,4,11.635185559384796,28.56848616976243,3,30.199337741083,1,6240.0,52.0,18.303005217723125,4.844956368377691,0,5,1486.0,1970
878.0,3,1,72.96785958019382,0,19.96399628607743,29.222481369680636,2,41.01219330881976,0,8750.0,70.0,10.770329614269007,4.597458997330972,0,4,804.0,1998
511.0,2,1,48.67868322913134,0,34.71377996690362,28.92308255512353,1,36.565010597564445,0,4060.0,34.0,17.4928556845359,4.458591057105233,0,4,1405.0,1999
582.0,3,1,82.23424706138992,1,28.203911227787003,30.661749053300365,3,36.81032463861192,0,6882.0,60.0,11.489125293076055,4.391021946582804,1,4,684.0,2006
678.0,2,1,105.05959945482512,0,22.81008262756704,31.64011253701237,0,36.24913792078372,0,5001.0,34.0,12.884098726725126,4.355678754201009,0,3,1314.0,2008
1215.0,4,1,47.86096635347517,5,23.15589354653172,28.23389532589349,3,48.55924216871593,1,5250.0,50.0,23.748684174075837,4.202225205599542,0,2,684.0,1987
1032.0,3,1,89.14260211272806,0,19.90707899027625,25.63907964457777,2,45.32107677449864,0,12224.0,25.0,6.324555320336759,4.071827805163969,0,4,992.0,2000
1196.0,3,2,106.86317267939496,0,25.894895284809063,34.336632908241484,0,38.262252939417984,0,15256.0,49.0,9.16515138991168,5.423670918062807,0,2,1485.0,2007
790.0,3,1,56.868786551052175,3,25.266649668546737,21.49418598023193,2,29.86636904613616,1,9477.0,77.0,8.06225774829855,3.9244755276640784,0,1,864.0,1966
888.0,5,1,98.40101151208472,0,19.992365762178984,30.498488261387344,0,33.37663853655727,0,13695.0,66.0,4.242640687119285,4.611900562248223,0,4,1114.0,2004
1194.0,2,1,141.3655793973202,0,15.562170197341468,34.39645505706033,2,40.29888335921977,0,12461.0,89.0,8.602325267042627,5.038791974655744,0,2,1624.0,1995
728.0,3,4,125.34416319190626,2,22.81008262756704,28.1298782301408,2,40.12480529547776,0,10603.0,50.0,5.291502622129181,4.458591057105233,1,4,1610.0,2001
600.0,2,2,76.7214973992996,0,38.46886089554309,29.27198529189421,1,32.7414110874898,1,3675.0,35.0,9.055385138137416,3.97575269219812,0,4,547.0,2006
438.0,3,1,78.46972290855808,3,22.87986947655347,34.25665091164907,2,32.449961479175904,2,8973.0,69.0,9.219544457292889,4.640250421143799,1,1,1008.0,1991
975.0,4,1,84.82398600747638,0,19.204560973350727,28.466091603547383,0,43.68065933568311,0,8750.0,70.0,25.53673824120849,5.2133988576277845,0,3,915.0,1995
272.0,4,1,62.21508910737203,6,22.38450961190251,25.69793063891087,0,34.942810419312295,1,9738.0,60.0,25.53673824120849,3.356794671726646,1,1,784.0,2002
884.0,4,1,71.78187037408638,1,35.45274167942816,23.18804738195192,0,34.64101615137755,1,11340.0,84.0,6.708203932499369,5.18751265909374,0,4,1200.0,2005
445.0,3,1,121.27159659041098,0,19.114069811152696,30.475069797140023,2,40.97560249709576,0,8125.0,65.0,16.06237840420901,3.9244755276640784,0,4,1408.0,1998
504.0,3,1,54.83773783496245,3,15.315120364228562,22.07763900543493,0,31.416556144810016,1,1869.0,29.625,11.269427669584644,3.480152551864461,2,4,483.0,1970
912.0,3,1,45.597308875808935,1,35.38111289725481,23.18804738195192,2,34.55430508634199,1,8760.0,73.0,14.832396974191326,3.8707623747257145,2,4,1194.0,1959
672.0,5,1,82.7393695523725,1,40.624672024386896,34.57508569687597,0,44.26059195266146,1,11070.0,82.0,8.366600265340756,3.755002032520848,0,3,1907.0,1989
526.0,5,1,78.29598212963039,1,27.75827217799921,22.07763900543493,3,34.40930106817051,1,8410.0,58.0,9.055385138137416,5.357697626435312,4,1,658.0,1996
862.0,3,1,84.90671332852051,3,23.605312506698244,27.060287409469723,1,36.38681079732051,1,8658.0,84.0,10.04987562112089,5.255304225351924,0,4,1088.0,1965
1281.0,4,0,94.42432579049948,1,40.11457794472376,30.498488261387344,0,40.39801975344831,1,17619.5,100.0,10.488088481701515,5.0288331866181615,6,1,1632.0,1967
1080.0,3,1,64.1975412557128,6,18.525827841652006,22.07763900543493,0,30.822070014844883,1,9758.0,61.0,14.422205101855956,3.8429166933533514,0,1,950.0,1971
332.0,2,1,65.75691390516317,3,19.992365762178984,21.194608733029785,0,36.16628264005025,1,9600.0,110.625,14.696938456699067,4.49093658130679,1,1,728.0,1972
668.0,3,1,92.55376829321033,1,39.52755713967893,35.99896627230635,0,39.72404813208241,2,9262.0,78.0,13.92838827718412,3.755002032520848,0,2,1573.0,2009
432.0,4,3,111.74646963679946,4,25.50497891660938,29.615434066332387,0,41.641325627314025,0,10125.0,75.0,11.958260743101398,4.373486976159252,0,1,1132.0,1977
778.0,4,1,46.439056880264495,3,24.46766190859193,28.23389532589349,2,42.30839160261236,1,10400.0,80.0,16.97056274847714,5.018788176464503,0,4,732.0,1972
808.0,3,1,67.38932169946293,1,26.27614424459969,28.1298782301408,0,41.352146256270665,1,10300.0,50.0,25.29822128134704,2.4738861347310093,2,3,576.0,1977
576.0,3,1,128.50568262644484,1,30.24106436266738,21.194608733029785,0,37.242448899072144,0,6000.0,50.0,18.35755975068582,4.222575325652635,6,1,811.0,1954
750.0,3,1,83.24260210391736,1,29.289564345321224,30.215863137352983,2,38.72983346207417,0,8846.0,68.0,16.1245154965971,3.724103951348719,0,4,750.0,2006
192.0,3,0,77.86058973822325,1,40.624672024386896,36.93534143485622,1,44.41846462902562,0,14226.0,110.0,19.364916731037084,4.000545758361262,0,2,1935.0,2006
1276.0,2,1,69.560110338709,3,22.48011991345718,33.40117723275305,3,29.393876913398135,1,5604.0,67.0,25.53673824120849,5.465673871170181,2,1,864.0,1988
564.0,2,1,53.85953011712188,5,22.76338065382509,20.57841639744503,0,35.832945734337834,1,3500.0,50.0,22.15851980616034,3.724103951348719,1,1,720.0,2004
602.0,3,1,56.868786551052175,5,25.681546694192665,22.95111248402124,2,35.298725189445584,0,7500.0,75.0,22.15851980616034,3.755002032520848,1,1,1246.0,1994
252.0,3,2,130.1002562141019,1,27.12268216000328,33.40117723275305,1,44.0908153700972,2,12378.0,90.0,14.832396974191326,5.525983951184656,0,0,1896.0,2004
752.0,2,1,87.93364152655037,1,32.2811052168663,27.81471935351978,0,42.118879377305376,1,6120.0,51.0,14.142135623730953,3.518422771232625,0,3,952.0,2006
224.0,4,2,117.5190010541144,0,21.872279111969306,27.197045102335583,2,38.11823710509184,0,5271.0,97.0,23.81176179958132,4.640250421143799,0,3,1453.0,1986
764.0,4,1,137.16235767154345,1,26.64920969972681,30.498488261387344,0,41.97618372363071,0,7200.0,60.0,5.5677643628300215,4.458591057105233,1,3,596.0,1962
448.0,3,1,48.44590531032881,6,28.67214850315648,19.60679526795164,0,40.09987531152685,0,6171.0,51.0,9.746794344808963,2.874516325226652,2,4,976.0,1990
873.0,3,1,92.31831101258211,0,18.714506266412855,35.980229567767466,0,43.18564576337837,0,10316.0,40.0,12.206555615733702,5.583345212079413,0,3,992.0,2000
956.0,2,2,126.57585959590412,0,23.133078974887503,34.03539254824187,0,42.708313008125245,0,17619.5,70.0,18.734993995195197,4.071827805163969,0,3,1643.0,2002
534.0,2,3,67.1030203355008,1,15.521382473970814,25.931577736277863,0,32.2490309931942,1,8544.0,60.0,14.696938456699067,4.355678754201009,6,7,747.0,2003
348.0,3,1,89.94299242181401,1,26.27614424459969,22.91700335716336,3,33.76388603226827,1,8800.0,55.0,13.2664991614216,5.423670918062807,1,5,576.0,2004
742.0,2,1,85.07201933992047,1,37.197355644943926,27.761730480220724,0,36.76955262170047,0,4230.0,47.0,15.0996688705415,5.831949754604384,0,3,1352.0,2007
896.0,3,0,45.597308875808935,1,37.95962283787333,31.64011253701237,2,37.70941526992961,0,8500.0,63.0,10.295630140987,4.319207044853214,0,3,1422.0,2004
351.0,3,1,147.74215565675524,1,31.891821079827952,22.07763900543493,0,30.397368307141328,1,7990.0,88.0,16.881943016134134,4.181504624618073,2,1,924.0,1975
978.0,3,1,69.8401929065698,0,28.77098146828582,33.318156593990885,0,50.53711507397311,1,10800.0,60.0,13.038404810405298,4.071827805163969,3,3,718.0,1998
1103.0,3,1,76.4571536340767,0,19.64794291607049,29.929663007162063,1,43.98863489584554,1,8004.0,75.0,10.488088481701515,5.350132137286602,0,2,832.0,2009
1417.5,4,1,79.1623367409911,0,24.509592658585294,35.82985872667707,1,52.10566188045211,0,8963.0,58.0,17.0,5.701601718490744,5,2,1142.0,1996
1360.0,3,1,70.67634361770426,6,12.777442000470796,21.34507803778443,0,32.49615361854384,1,9250.0,80.0,21.213203435596427,4.844956368377691,1,1,1056.0,2005
813.0,4,1,63.01264325332985,6,22.09396841484053,28.20793880510354,2,42.37924020083418,1,7056.0,71.0,20.37154878746336,4.116976752165871,0,4,780.0,1963
371.0,3,1,96.27230611892072,1,20.520522131070848,34.77211606164821,3,37.49666651850535,3,7920.0,51.0,18.97366596101028,5.303680682341282,1,4,319.0,1953
872.0,2,0,53.42128586866546,1,36.1338974761038,32.1253492078324,1,35.4682957019364,0,3922.0,53.0,8.48528137423857,2.874516325226652,0,3,1258.0,2007
780.0,3,1,64.0009915376065,6,22.33647579018305,20.57841639744503,0,41.71330722922842,1,13125.0,75.0,17.60681686165901,3.4405270557411285,2,3,800.0,1984
793.0,2,2,147.19098585820325,0,29.88773169648769,32.64372471781703,1,49.01020301937138,2,15431.0,105.0,14.142135623730953,4.5223941071493154,0,6,2210.25,2008
779.0,3,1,72.33073217486923,1,28.506263961839363,24.201266440486563,1,38.48376280978771,1,8125.0,65.0,15.491933384829668,3.755002032520848,0,4,702.0,1995
384.0,2,1,67.1030203355008,3,22.33647579018305,23.977362246466896,0,34.87119154832539,1,8480.0,80.0,21.748563170931547,4.935131911384795,0,1,832.0,2003
848.0,3,0,9.844711881977467,0,36.79570398065604,25.815102735539146,1,36.60601043544625,0,8899.0,73.0,25.53673824120849,3.5554284749760274,0,3,1340.0,2007
445.0,2,1,82.7393695523725,5,19.114069811152696,25.87342667511008,0,36.19392214170772,1,7000.0,50.0,16.0,5.831949754604384,2,4,617.0,1986
504.0,2,1,53.53105158824641,6,15.803767198310812,21.49418598023193,0,31.416556144810016,1,1953.0,25.0,20.199009876724155,4.868168045527983,0,4,483.0,1973
581.0,3,1,103.67599462671964,1,27.61894436171931,32.94107254406805,0,39.23009049186607,0,10440.0,60.0,16.09347693943108,4.611900562248223,3,1,650.0,2002
709.0,1,0,118.53135617854504,0,12.937027940080538,31.099130979677188,1,33.31666249791537,0,9101.0,50.0,10.198039027185567,3.5554284749760274,2,1,1097.0,1978
651.0,3,1,146.38027885729497,1,29.70082222065645,21.715366454235312,2,38.7556447501522,1,7200.0,60.0,6.928203230275509,3.114959002323608,2,3,776.0,2000
517.0,2,0,147.19098585820325,0,23.53871561541032,36.568807923979605,1,45.65084884205331,2,14803.0,110.625,25.81181899828061,4.000545758361262,0,6,2078.0,2008
639.0,4,1,67.29397081521206,3,25.77885366896553,23.619874379235718,0,43.069710934716056,1,9525.0,75.0,13.0,4.474877983269779,6,4,994.0,1972
975.0,2,1,98.55197291265723,6,21.520648668917897,35.5455914470984,1,28.5657137141714,1,6600.0,60.0,15.231546211727816,4.160399654759579,3,1,816.0,2003
660.0,3,1,119.80604528271742,1,27.79293857996621,25.931577736277863,1,36.3318042491699,0,7750.0,85.0,11.090536506409418,4.071827805163969,0,3,660.0,2003
762.0,4,1,135.55772056073565,0,11.635185559384796,33.463261045729624,2,49.47726750741192,0,17619.5,52.0,22.978250586152114,4.582833566723073,1,2,1629.0,2005
842.0,3,1,42.25772042166866,1,30.04213572077965,29.148015354472435,2,40.49691346263317,0,8366.0,65.0,11.61895003862225,4.000545758361262,0,4,798.0,2004
795.0,1,0,88.33776005601956,0,15.356687703450808,26.503873590003582,1,29.120439557122072,0,4435.0,51.0,13.038404810405298,5.769902858041296,0,4,848.0,2003
788.0,4,1,75.03771297041654,1,29.385251040370864,27.115100094474744,0,42.883563284783136,1,7700.0,70.0,18.734993995195197,5.133946759561376,0,4,756.0,1966
741.0,2,1,78.29598212963039,2,19.41331799200917,24.734029588632065,0,29.068883707497267,1,7599.0,69.0,12.529964086141668,3.2180821585371326,2,5,845.0,2006
1080.0,5,1,58.960005305364334,1,28.63908859761745,30.215863137352983,1,52.56186830773808,0,11275.0,96.0,17.320508075688775,4.474877983269779,1,3,710.0,2007
1060.0,3,1,85.31960837385193,1,35.88958356570514,36.737891420353215,0,52.56186830773808,0,13500.0,75.0,19.39071942966532,5.769902858041296,5,6,1237.0,2000
574.0,4,4,97.6440490448588,1,32.10126853369912,18.021327742464035,0,38.897300677553446,1,6120.0,51.0,23.021728866442675,3.8707623747257145,3,1,939.0,2004
1218.0,4,1,73.14926950701573,3,22.64599649951082,33.64858927773768,0,37.21558813185679,1,8520.0,71.0,20.591260281974,5.532497591360789,6,1,910.0,1952
1215.0,4,4,15.937006406165828,6,23.087348776967698,35.867531324922915,2,46.11941023040082,0,13125.0,103.0,16.0,5.632083297762229,0,3,1104.0,1991
